time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-08-04T02:09:46.820Z,19.4183331,-155.2803345,0.59,2.1,ml,21,59,0.003613,0.18,hv,hv70518937,2018-08-04T02:15:27.910Z,"4km WSW of Volcano, Hawaii",earthquake,0.21,0.16,0.31,10,automatic,hv,hv
2018-08-04T02:07:27.780Z,19.3999996,-155.2683258,-0.06,2.63,ml,28,80,0.002783,0.34,hv,hv70518932,2018-08-04T02:13:08.360Z,"4km SW of Volcano, Hawaii",earthquake,0.3,0.34,1.68,17,automatic,hv,hv
2018-08-04T02:05:30.360Z,19.4069996,-155.2568359,0.2,2.15,ml,12,121,0.005818,0.17,hv,hv70518927,2018-08-04T02:11:11.390Z,"3km SW of Volcano, Hawaii",earthquake,0.3,0.4,0.45,8,automatic,hv,hv
2018-08-04T02:01:47.330Z,19.405,-155.2764,1.07,3.3,ml,,86,0.017,0.3,us,us1000g36z,2018-10-16T15:34:08.040Z,"4km SW of Volcano, Hawaii",earthquake,0.8,3.4,0.079,21,reviewed,us,us
2018-08-04T02:01:38.440Z,19.413,-155.2665,0.6,2.71,ml,25,69,0.006317,0.08,hv,hv70518917,2019-01-16T23:38:56.040Z,"3km SSW of Volcano, Hawaii",earthquake,0.13,0.12,0.178,39,reviewed,hv,hv
2018-08-04T02:00:04.730Z,19.4106674,-155.2663269,-0.24,2.68,ml,27,38,0.006249,0.39,hv,hv70518912,2018-10-16T15:34:08.040Z,"3km SW of Volcano, Hawaii",earthquake,0.29,0.33,0.44,18,automatic,hv,hv
2018-08-04T01:57:15.950Z,19.4231663,-155.2655029,0.69,2.92,ml,28,52,0.004308,0.19,hv,hv70518902,2018-08-04T02:02:57.240Z,"3km WSW of Volcano, Hawaii",earthquake,0.23,0.13,2.3,29,automatic,hv,hv
2018-08-04T01:54:20.460Z,19.4028339,-155.2706604,1.59,3.15,ml,44,32,0.006321,0.27,hv,hv70518897,2018-10-16T15:34:08.040Z,"4km SW of Volcano, Hawaii",earthquake,0.31,0.25,3.45,34,automatic,hv,hv
2018-08-04T01:53:16.620Z,19.3988342,-155.2728271,-0.3,2.71,ml,39,40,0.003533,0.34,hv,hv70518892,2018-08-04T01:58:58.260Z,"5km SW of Volcano, Hawaii",earthquake,0.21,0.23,0.45,23,automatic,hv,hv
2018-08-04T01:51:26.230Z,19.4013329,-155.2868347,1.88,2.35,ml,9,83,0.01314,0.15,hv,hv70518887,2018-08-04T01:57:15.290Z,"6km WSW of Volcano, Hawaii",earthquake,0.93,0.65,0.31,5,automatic,hv,hv
2018-08-04T01:51:24.950Z,19.3999996,-155.2624969,0.94,2.42,ml,21,59,0.003767,0.17,hv,hv70518882,2018-08-04T01:57:06.610Z,"4km SW of Volcano, Hawaii",earthquake,0.21,0.28,0.43,15,automatic,hv,hv
2018-08-04T01:49:43.270Z,19.3881664,-155.2666626,1.02,2.65,ml,11,211,0.009733,0.18,hv,hv70518877,2018-08-04T01:55:23.640Z,"5km SSW of Volcano, Hawaii",earthquake,1.06,0.5,0.32,8,automatic,hv,hv
2018-08-04T01:48:42.650Z,19.3901672,-155.2646637,0.7,2.42,ml,17,60,0.008136,0.21,hv,hv70518872,2018-08-04T01:54:22.250Z,"5km SSW of Volcano, Hawaii",earthquake,0.29,0.19,2.26,9,automatic,hv,hv
2018-08-04T01:46:21.480Z,19.3915005,-155.2859955,0.64,2.39,ml,17,75,0.01228,0.17,hv,hv70518867,2018-08-04T01:52:02.070Z,"6km SW of Volcano, Hawaii",earthquake,0.26,0.28,0.28,9,automatic,hv,hv
2018-08-04T01:43:11.430Z,19.4168339,-155.2468262,0.98,2.31,ml,9,164,0.02217,0.14,hv,hv70518857,2018-08-04T01:49:02.350Z,"1km SSW of Volcano, Hawaii",earthquake,0.94,0.62,0.3,11,automatic,hv,hv
2018-08-04T01:43:10.870Z,19.4123325,-155.2640076,0.62,2.12,ml,17,78,0.003906,0.19,hv,hv70518852,2018-08-04T01:48:53.180Z,"3km SW of Volcano, Hawaii",earthquake,0.27,0.34,0.26,12,automatic,hv,hv
2018-08-04T01:42:16.600Z,19.3976669,-155.2619934,0.92,1.79,ml,11,110,0.003855,0.09,hv,hv70518847,2018-08-04T01:47:54.540Z,"4km SW of Volcano, Hawaii",earthquake,0.21,0.28,2.85,12,automatic,hv,hv
2018-08-04T01:41:15.790Z,19.3991661,-155.2851715,0.75,1.76,ml,14,91,0.01152,0.12,hv,hv70518842,2018-08-04T01:46:54.570Z,"6km SW of Volcano, Hawaii",earthquake,0.21,0.29,0.2,9,automatic,hv,hv
2018-08-04T01:40:45.010Z,19.4151669,-155.254837,0.08,1.8,ml,11,210,0.005658,0.32,hv,hv70518837,2018-08-04T01:46:25.810Z,"2km SW of Volcano, Hawaii",earthquake,0.97,0.58,0.32,11,automatic,hv,hv
2018-08-04T01:37:49.800Z,19.4228325,-155.2516632,0.75,2.14,ml,17,150,0.008758,0.14,hv,hv70518832,2018-08-04T01:43:28.930Z,"1km WSW of Volcano, Hawaii",earthquake,0.28,0.28,0.12,4,automatic,hv,hv
2018-08-04T01:33:39.860Z,19.4115009,-155.2651672,0.37,2.53,ml,25,45,0.005027,0.18,hv,hv70518802,2018-08-04T01:39:19.330Z,"3km SW of Volcano, Hawaii",earthquake,0.2,0.17,0.41,17,automatic,hv,hv
2018-08-04T01:30:12.070Z,19.4009991,-155.2671661,2.28,2.15,ml,18,65,0.002944,0.15,hv,hv70518797,2018-08-04T01:35:55.140Z,"4km SW of Volcano, Hawaii",earthquake,0.33,0.46,0.43,9,automatic,hv,hv
2018-08-04T01:28:24.060Z,19.4090004,-155.2688293,0.9,1.78,ml,11,80,0.00899,0.21,hv,hv70518792,2018-08-04T01:34:03.190Z,"4km SW of Volcano, Hawaii",earthquake,0.41,0.65,0.21,7,automatic,hv,hv
2018-08-04T01:27:40.740Z,19.3990002,-155.2676697,0.23,2.06,ml,16,72,0.00172,0.24,hv,hv70518787,2018-08-04T01:33:18.470Z,"4km SW of Volcano, Hawaii",earthquake,0.27,0.46,0.35,9,automatic,hv,hv
2018-08-04T01:23:04.260Z,19.4230003,-155.2591705,0.79,1.78,ml,18,161,0.00167,0.24,hv,hv70518777,2018-08-04T01:28:43.520Z,"2km WSW of Volcano, Hawaii",earthquake,0.41,0.33,3.04,8,automatic,hv,hv
2018-08-04T01:20:39.420Z,19.3938332,-155.2706604,0.21,2.13,ml,18,73,0.003203,0.16,hv,hv70518772,2018-08-04T01:26:19.280Z,"5km SW of Volcano, Hawaii",earthquake,0.18,0.3,1.68,15,automatic,hv,hv
2018-08-04T01:19:01.260Z,19.4191666,-155.2606659,1.32,2.59,md,13,140,0.003859,0.2,hv,hv70518762,2018-08-04T01:22:05.790Z,"2km WSW of Volcano, Hawaii",earthquake,0.4,0.54,0.2,9,automatic,hv,hv
2018-08-04T01:14:22.990Z,19.3990002,-155.293335,2.91,1.88,ml,13,72,0.008972,0.25,hv,hv70518752,2018-08-04T01:20:01.910Z,"6km WSW of Volcano, Hawaii",earthquake,0.6,0.92,0.19,7,automatic,hv,hv
2018-08-04T01:12:27.470Z,19.4258327,-155.2709961,1.35,1.96,ml,14,166,0.003364,0.21,hv,hv70518737,2018-08-04T01:18:09.120Z,"3km W of Volcano, Hawaii",earthquake,0.73,0.46,0.24,8,automatic,hv,hv
2018-08-04T01:08:56.200Z,19.4200001,-155.2579956,0.82,2.63,ml,20,137,0.004105,0.38,hv,hv70518727,2018-08-04T01:14:36.420Z,"2km WSW of Volcano, Hawaii",earthquake,0.49,0.5,0.48,17,automatic,hv,hv
2018-08-04T01:08:47.180Z,19.4249992,-155.2550049,0.8,2.72,ml,14,147,0.005932,0.21,hv,hv70518722,2018-08-04T01:14:28.180Z,"1km WSW of Volcano, Hawaii",earthquake,0.38,0.39,0.51,16,automatic,hv,hv
2018-08-04T01:06:16.500Z,19.4143333,-155.30867,-1.14,1.86,ml,8,278,0.01121,0.31,hv,hv70518717,2018-08-04T01:11:59.780Z,"7km WSW of Volcano, Hawaii",earthquake,0.65,0.5,0.33,10,automatic,hv,hv
2018-08-04T01:01:52.760Z,19.3994999,-155.2684937,1.36,2.04,ml,21,69,0.002639,0.1,hv,hv70518707,2018-08-04T01:07:37.080Z,"4km SW of Volcano, Hawaii",earthquake,0.21,0.25,0.21,12,automatic,hv,hv
2018-08-04T00:53:58.070Z,19.395834,-155.2738342,1.45,1.95,ml,10,105,0.0004975,0.11,hv,hv70518677,2018-08-04T00:59:39.640Z,"5km SW of Volcano, Hawaii",earthquake,0.34,0.22,0.2,7,automatic,hv,hv
2018-08-04T00:53:31.630Z,19.4104996,-155.2766724,1.29,1.73,ml,11,87,0.009994,0.27,hv,hv70518672,2018-08-04T00:59:12.900Z,"4km WSW of Volcano, Hawaii",earthquake,0.44,0.88,2.02,9,automatic,hv,hv
2018-08-04T00:46:55.040Z,19.4146671,-155.2598267,1.07,2.1,ml,18,141,0.002567,0.17,hv,hv70518652,2018-08-04T00:52:35.310Z,"2km SW of Volcano, Hawaii",earthquake,0.28,0.32,0.4,14,automatic,hv,hv
2018-08-04T00:43:58.420Z,19.4001675,-155.2723389,1.37,2.32,ml,16,65,0.004931,0.24,hv,hv70518637,2018-08-04T00:49:39.730Z,"4km SW of Volcano, Hawaii",earthquake,0.36,0.54,1.95,12,automatic,hv,hv
2018-08-04T00:43:18.520Z,19.4209995,-155.2683258,1.05,2.24,ml,19,67,0.006077,0.23,hv,hv70518632,2018-08-04T00:48:58.210Z,"3km WSW of Volcano, Hawaii",earthquake,0.29,0.33,0.28,13,automatic,hv,hv
2018-08-04T00:39:39.670Z,19.3945007,-155.2608337,-0.14,2.97,ml,40,54,0.006159,0.27,hv,hv70518627,2018-08-04T00:45:19.340Z,"4km SSW of Volcano, Hawaii",earthquake,0.2,0.18,2.87,32,automatic,hv,hv
2018-08-04T00:38:53.690Z,19.4351673,-155.2845001,0.44,2.69,ml,9,99,0.01224,0.13,hv,hv70518622,2018-08-04T00:44:33.160Z,"4km W of Volcano, Hawaii",earthquake,0.35,0.57,0.13,4,automatic,hv,hv
2018-08-04T00:38:12.530Z,19.3936672,-155.2601624,1.32,2.44,ml,13,98,0.00717,0.17,hv,hv70518617,2018-08-04T00:43:53.100Z,"4km SSW of Volcano, Hawaii",earthquake,0.3,0.36,1.84,16,automatic,hv,hv
2018-08-04T00:35:28.030Z,19.4133339,-155.2836609,1.37,2.07,ml,15,63,0.004325,0.15,hv,hv70518602,2018-08-04T00:41:08.580Z,"5km WSW of Volcano, Hawaii",earthquake,0.26,0.29,0.24,10,automatic,hv,hv
2018-08-04T00:33:14.410Z,19.395834,-155.2633362,-0.05,2.94,ml,26,55,0.003495,0.24,hv,hv70518597,2018-08-04T00:38:56.840Z,"4km SW of Volcano, Hawaii",earthquake,0.22,0.2,1.73,20,automatic,hv,hv
2018-08-04T00:32:15.060Z,19.3985004,-155.2669983,-0.02,2.33,ml,10,95,0.0183,0.26,hv,hv70518592,2018-08-04T00:37:56.110Z,"4km SW of Volcano, Hawaii",earthquake,0.42,0.77,0.26,4,automatic,hv,hv
2018-08-04T00:31:13.740Z,19.3826675,-155.2884979,2.07,2.28,ml,9,229,0.008954,0.18,hv,hv70518587,2018-08-04T00:36:53.620Z,"7km SW of Volcano, Hawaii",earthquake,1.18,0.58,5.04,3,automatic,hv,hv
2018-08-04T00:26:42.640Z,19.3955,-155.2728333,0.84,2.89,md,23,40,0.0007755,0.12,hv,hv70518582,2018-10-16T15:34:08.040Z,"5km SW of Volcano, Hawaii",earthquake,0.14,0.15,0.247,7,reviewed,hv,hv
2018-08-04T00:25:10.510Z,19.4161667,-155.2766667,0.36,3.96,ml,25,48,0.007169,0.1,hv,hv70518577,2018-10-16T15:34:08.040Z,"4km WSW of Volcano, Hawaii",earthquake,0.14,0.12,0.171,18,reviewed,hv,hv
2018-08-04T00:21:15.150Z,19.3941669,-155.260498,0.45,3.03,ml,43,35,0.006612,0.33,hv,hv70518557,2018-10-16T15:34:08.040Z,"4km SSW of Volcano, Hawaii",earthquake,0.29,0.23,3.1,35,automatic,hv,hv
2018-08-04T00:20:17.100Z,19.4068336,-155.2879944,0.53,2.46,ml,27,44,0.01134,0.22,hv,hv70518552,2018-08-04T00:26:22.160Z,"5km WSW of Volcano, Hawaii",earthquake,0.2,0.18,0.33,17,automatic,hv,hv
2018-08-04T00:19:33.810Z,19.4025002,-155.2774963,0.99,2.42,ml,13,52,0.01162,0.16,hv,hv70518547,2018-08-04T00:26:15.030Z,"5km SW of Volcano, Hawaii",earthquake,0.32,0.62,0.4,12,automatic,hv,hv
2018-08-04T00:14:08.270Z,19.4265003,-155.2810059,0.34,2.43,ml,13,79,0.003666,0.16,hv,hv70518532,2018-08-04T00:19:48.620Z,"4km W of Volcano, Hawaii",earthquake,0.3,0.14,0.14,3,automatic,hv,hv
2018-08-04T00:13:38.740Z,19.3983326,-155.2773285,0.59,2.6,ml,24,40,0.004561,0.13,hv,hv70518527,2018-08-04T00:19:18.540Z,"5km SW of Volcano, Hawaii",earthquake,0.18,0.22,0.41,22,automatic,hv,hv
2018-08-04T00:09:23.350Z,19.395834,-155.2648315,-0.37,2.83,ml,36,45,0.00265,0.32,hv,hv70518517,2018-08-04T00:15:03.170Z,"4km SW of Volcano, Hawaii",earthquake,0.22,0.2,2.53,29,automatic,hv,hv
2018-08-04T00:07:51.100Z,19.4060001,-155.264328,-0.08,2.57,ml,29,58,0.00737,0.24,hv,hv70518512,2018-08-04T00:13:31.910Z,"3km SW of Volcano, Hawaii",earthquake,0.26,0.22,0.42,23,automatic,hv,hv
2018-08-04T00:06:35.590Z,19.3811665,-155.2683258,-0.26,1.87,ml,13,130,0.0106,0.24,hv,hv70518507,2018-08-04T00:12:22.510Z,"6km SSW of Volcano, Hawaii",earthquake,0.4,0.63,0.31,5,automatic,hv,hv
2018-08-04T00:06:34.250Z,19.3978329,-155.2731628,2.07,2.23,ml,20,46,0.002494,0.11,hv,hv70518502,2018-08-04T00:12:14.880Z,"5km SW of Volcano, Hawaii",earthquake,0.27,0.36,0.28,13,automatic,hv,hv
2018-08-03T23:59:50.630Z,19.4130001,-155.2749939,0.09,2.54,ml,30,41,0.009763,0.21,hv,hv70518487,2018-08-04T00:05:31.810Z,"4km WSW of Volcano, Hawaii",earthquake,0.19,0.15,0.4,19,automatic,hv,hv
2018-08-03T23:58:19.460Z,19.4174995,-155.2704926,0.62,2.09,ml,20,53,0.009846,0.15,hv,hv70518482,2018-08-04T00:04:00.420Z,"3km WSW of Volcano, Hawaii",earthquake,0.19,0.17,1.89,13,automatic,hv,hv
2018-08-03T23:53:38.780Z,19.4106674,-155.2636719,1.34,1.72,ml,13,102,0.00385,0.09,hv,hv70518462,2018-08-03T23:59:17.820Z,"3km SW of Volcano, Hawaii",earthquake,0.44,0.41,2,10,automatic,hv,hv
2018-08-03T23:50:06.960Z,19.4221668,-155.2693329,1.02,2.05,ml,16,65,0.005128,0.1,hv,hv70518447,2018-08-03T23:56:00.090Z,"3km WSW of Volcano, Hawaii",earthquake,0.23,0.23,0.16,9,automatic,hv,hv
2018-08-03T23:43:35.130Z,19.4071674,-155.281662,0.39,2.75,ml,26,41,0.01069,0.21,hv,hv70518437,2018-08-03T23:49:15.740Z,"5km WSW of Volcano, Hawaii",earthquake,0.17,0.16,2.25,17,automatic,hv,hv
2018-08-03T23:43:02.170Z,19.423666,-155.2823334,1.87,2.6,ml,9,117,0.004614,0.14,hv,hv70518432,2018-08-03T23:48:42.460Z,"4km W of Volcano, Hawaii",earthquake,0.72,0.33,1.64,20,automatic,hv,hv
2018-08-03T23:42:07.790Z,19.3973331,-155.2774963,0.9,2.38,ml,20,66,0.004129,0.21,hv,hv70518427,2018-08-03T23:47:48.790Z,"5km SW of Volcano, Hawaii",earthquake,0.25,0.24,0.24,12,automatic,hv,hv
2018-08-03T23:40:55.790Z,19.3953342,-155.2708282,1.26,2.09,ml,15,55,0.002657,0.09,hv,hv70518417,2018-08-03T23:46:37.210Z,"5km SW of Volcano, Hawaii",earthquake,0.22,0.26,0.23,11,automatic,hv,hv
2018-08-03T23:38:16.520Z,19.4169998,-155.2648315,0.28,2.33,ml,25,72,0.006764,0.17,hv,hv70518412,2018-08-03T23:43:58.050Z,"3km WSW of Volcano, Hawaii",earthquake,0.2,0.18,1.57,23,automatic,hv,hv
2018-08-03T23:31:08.640Z,19.4086666,-155.263504,1.6,1.98,ml,18,55,0.004827,0.07,hv,hv70518402,2018-08-03T23:36:48.570Z,"3km SW of Volcano, Hawaii",earthquake,0.25,0.3,1.58,15,automatic,hv,hv
2018-08-03T23:29:36.360Z,19.4284992,-155.2906647,1.22,2.34,ml,8,269,0.007503,0.17,hv,hv70518392,2018-08-03T23:35:17.690Z,"5km W of Volcano, Hawaii",earthquake,1.1,0.46,0.31,12,automatic,hv,hv
2018-08-03T23:28:38.340Z,19.3983326,-155.2915039,0.92,2.37,ml,18,58,0.008613,0.12,hv,hv70518387,2018-08-03T23:34:18.190Z,"6km WSW of Volcano, Hawaii",earthquake,0.17,0.25,1.92,12,automatic,hv,hv
2018-08-03T23:26:52.040Z,19.4036674,-155.2736664,-0.29,2.71,ml,33,37,0.008256,0.21,hv,hv70518382,2018-08-03T23:32:33.400Z,"4km SW of Volcano, Hawaii",earthquake,0.2,0.23,0.45,23,automatic,hv,hv
2018-08-03T23:22:25.370Z,19.4103336,-155.2776642,0.61,2.3,ml,21,48,0.009487,0.09,hv,hv70518372,2018-08-03T23:28:05.120Z,"4km WSW of Volcano, Hawaii",earthquake,0.14,0.19,0.3,15,automatic,hv,hv
2018-08-03T23:20:26.920Z,19.4056664,-155.2566681,0.66,1.8,ml,12,120,0.007069,0.12,hv,hv70518367,2018-08-03T23:26:13.820Z,"3km SW of Volcano, Hawaii",earthquake,0.29,0.27,0.36,6,automatic,hv,hv
2018-08-03T23:18:08.210Z,19.4274998,-155.2791595,1.64,2.51,ml,14,86,0.003106,0.24,hv,hv70518357,2018-08-03T23:23:48.160Z,"4km W of Volcano, Hawaii",earthquake,0.48,0.42,0.28,9,automatic,hv,hv
2018-08-03T23:17:12.700Z,19.4171658,-155.2579956,0.84,2.46,ml,22,125,0.005355,0.27,hv,hv70518352,2018-08-03T23:22:53.050Z,"2km SW of Volcano, Hawaii",earthquake,0.39,0.28,0.38,17,automatic,hv,hv
2018-08-03T23:14:43.180Z,19.4033337,-155.2973328,-1.12,2.6,ml,7,244,0.01363,0.2,hv,hv70518337,2018-08-03T23:20:25.950Z,"6km WSW of Volcano, Hawaii",earthquake,1.39,0.97,3.08,5,automatic,hv,hv
2018-08-03T23:12:26.360Z,19.4004993,-155.2883301,0.13,2.86,ml,23,44,0.01173,0.16,hv,hv70518332,2018-08-03T23:18:06.770Z,"6km WSW of Volcano, Hawaii",earthquake,0.18,0.23,2.65,26,automatic,hv,hv
2018-08-03T23:09:56.030Z,19.3926659,-155.2708282,-0.26,3.31,ml,32,53,0.00378,0.28,hv,hv70518327,2018-08-04T07:12:50.993Z,"5km SW of Volcano, Hawaii",earthquake,0.2,0.27,3.28,28,automatic,hv,hv
2018-08-03T23:07:36.530Z,19.4125004,-155.2668304,-0.23,3.16,ml,45,55,0.006576,0.36,hv,hv70518317,2018-10-16T15:34:08.040Z,"3km SW of Volcano, Hawaii",earthquake,0.23,0.15,3.52,36,automatic,hv,hv
2018-08-03T23:05:23.430Z,19.4098339,-155.2681732,0.21,2.69,ml,27,36,0.008145,0.22,hv,hv70518312,2018-08-03T23:11:03.560Z,"3km SW of Volcano, Hawaii",earthquake,0.24,0.31,0.4,26,automatic,hv,hv
2018-08-03T23:00:48.970Z,19.4093342,-155.2680054,-0.01,3.28,ml,46,32,0.008146,0.33,hv,hv70518307,2018-10-16T15:34:08.040Z,"3km SW of Volcano, Hawaii",earthquake,0.31,0.24,3.59,31,automatic,hv,hv
2018-08-03T22:58:43.430Z,19.4068336,-155.27034,0.59,2.76,ml,29,38,0.009465,0.29,hv,hv70518302,2018-08-03T23:04:22.340Z,"4km SW of Volcano, Hawaii",earthquake,0.27,0.21,2.61,27,automatic,hv,hv
2018-08-03T22:56:07.160Z,19.3791676,-155.2766724,-0.56,2.18,ml,10,227,0.01637,0.21,hv,hv70518292,2018-08-03T23:01:47.970Z,"7km SW of Volcano, Hawaii",earthquake,0.37,0.37,0.43,5,automatic,hv,hv
2018-08-03T22:55:42.790Z,19.4389992,-155.2723389,2.16,2.2,ml,7,281,0.01265,0.13,hv,hv70518287,2018-08-03T23:01:25.520Z,"3km WNW of Volcano, Hawaii",earthquake,0.8,0.72,0.39,12,automatic,hv,hv
2018-08-03T22:53:49.250Z,19.4028339,-155.2568359,-1.05,2.13,ml,10,139,0.01801,0.13,hv,hv70518282,2018-08-03T22:59:36.620Z,"3km SSW of Volcano, Hawaii",earthquake,0.34,0.53,0.27,14,automatic,hv,hv
2018-08-03T22:53:48.550Z,19.3966675,-155.2668304,1.29,2.15,ml,19,71,0.001738,0.12,hv,hv70518277,2018-08-03T22:59:28.410Z,"4km SW of Volcano, Hawaii",earthquake,0.23,0.24,0.25,14,automatic,hv,hv
2018-08-03T22:51:58.790Z,19.4001675,-155.2711639,1.68,2.12,ml,12,86,0.005209,0.12,hv,hv70518272,2018-08-03T22:57:40.230Z,"4km SW of Volcano, Hawaii",earthquake,0.34,0.41,0.17,9,automatic,hv,hv
2018-08-03T22:48:07.490Z,19.3985004,-155.2695007,1.26,3.17,ml,39,59,0.003284,0.2,hv,hv70518267,2018-08-03T22:53:46.180Z,"4km SW of Volcano, Hawaii",earthquake,0.25,0.2,0.4,24,automatic,hv,hv
2018-08-03T22:43:45.370Z,19.4096661,-155.2516632,0.79,2.53,ml,11,106,0.008118,0.11,hv,hv70518252,2018-08-03T22:49:26.820Z,"2km SSW of Volcano, Hawaii",earthquake,0.35,0.44,0.07,3,automatic,hv,hv
2018-08-03T22:43:28.250Z,19.4003334,-155.300827,0.34,2.64,ml,20,117,0.006305,0.18,hv,hv70518247,2018-08-03T22:49:07.960Z,"7km WSW of Volcano, Hawaii",earthquake,0.25,0.2,0.4,21,automatic,hv,hv
2018-08-03T22:37:41.350Z,19.4090004,-155.2709961,0.83,2.98,ml,45,35,0.01093,0.23,hv,hv70518237,2018-10-16T15:34:08.040Z,"4km SW of Volcano, Hawaii",earthquake,0.31,0.22,2.77,34,automatic,hv,hv
2018-08-03T22:36:30.300Z,19.3961658,-155.2828369,0.49,2.31,ml,14,91,0.008715,0.18,hv,hv70518232,2018-08-03T22:42:11.700Z,"6km SW of Volcano, Hawaii",earthquake,0.33,0.52,0.31,9,automatic,hv,hv
2018-08-03T22:32:07.530Z,19.416666,-155.277832,0.45,1.71,ml,8,137,0.005995,0.09,hv,hv70518217,2018-08-03T22:37:48.080Z,"4km WSW of Volcano, Hawaii",earthquake,0.48,0.37,0.2,8,automatic,hv,hv
2018-08-03T22:27:57.770Z,19.4093342,-155.2709961,1.15,2.58,ml,26,41,0.01085,0.12,hv,hv70518207,2018-08-03T22:33:38.620Z,"4km SW of Volcano, Hawaii",earthquake,0.21,0.22,0.35,18,automatic,hv,hv
2018-08-03T22:16:01.400Z,19.3640003,-155.2608337,0.31,3.03,ml,39,57,0.007926,0.28,hv,hv70518182,2018-08-03T22:21:42.760Z,"7km SSW of Volcano, Hawaii",earthquake,0.29,0.31,0.4,19,automatic,hv,hv
2018-08-03T22:14:33.790Z,19.4138336,-155.264328,1.11,2.89,ml,20,83,0.004546,0.23,hv,hv70518172,2018-08-03T22:20:17.170Z,"3km SW of Volcano, Hawaii",earthquake,0.25,0.23,1.73,18,automatic,hv,hv
2018-08-03T22:12:55.730Z,19.3999996,-155.2671661,-0.03,2.91,ml,38,45,0.00205,0.28,hv,hv70518167,2018-08-03T22:18:35.270Z,"4km SW of Volcano, Hawaii",earthquake,0.18,0.22,3.16,31,automatic,hv,hv
2018-08-03T22:10:36.170Z,19.4039993,-155.2929993,0.43,2.83,ml,39,32,0.007109,0.27,hv,hv70518162,2018-08-03T22:16:17.020Z,"6km WSW of Volcano, Hawaii",earthquake,0.22,0.22,2.95,29,automatic,hv,hv
2018-08-03T22:08:30.980Z,19.4233341,-155.2686615,0.5,2.47,ml,15,77,0.003837,0.15,hv,hv70518157,2018-08-03T22:14:11.540Z,"3km WSW of Volcano, Hawaii",earthquake,0.18,0.17,0.28,12,automatic,hv,hv
2018-08-03T22:06:12.850Z,19.4015007,-155.2680054,0.63,2.62,ml,25,60,0.003739,0.18,hv,hv70518147,2018-08-03T22:11:52.970Z,"4km SW of Volcano, Hawaii",earthquake,0.2,0.16,0.45,18,automatic,hv,hv
2018-08-03T22:03:39.680Z,19.4136658,-155.2554932,1.63,2.33,ml,6,138,0.004426,0.07,hv,hv70518137,2018-08-03T22:09:19.950Z,"2km SW of Volcano, Hawaii",earthquake,0.99,0.35,0.13,3,automatic,hv,hv
2018-08-03T22:03:18.860Z,19.3990002,-155.2769928,1.32,2.26,ml,13,87,0.004801,0.11,hv,hv70518132,2018-08-03T22:08:57.480Z,"5km SW of Volcano, Hawaii",earthquake,0.27,0.27,0.3,15,automatic,hv,hv
2018-08-03T22:01:52.320Z,19.4095001,-155.2709961,-0.06,2.56,ml,22,73,0.01081,0.35,hv,hv70518127,2018-08-03T22:07:31.950Z,"4km SW of Volcano, Hawaii",earthquake,0.23,0.3,0.31,15,automatic,hv,hv
2018-08-03T22:01:21.620Z,19.4121666,-155.2801666,0.18,2.4,ml,23,32,0.006607,0.16,hv,hv70518122,2018-08-03T22:07:01.500Z,"4km WSW of Volcano, Hawaii",earthquake,0.18,0.14,0.34,17,automatic,hv,hv
2018-08-03T22:00:50.260Z,19.4213333,-155.2848358,0.59,2.33,ml,6,156,0.003071,0.14,hv,hv70518117,2018-08-03T22:06:33.380Z,"5km WSW of Volcano, Hawaii",earthquake,1.33,0.59,1.67,16,automatic,hv,hv
2018-08-03T22:00:41.470Z,19.3973331,-155.2803345,1.83,2.12,ml,7,217,0.006612,0.1,hv,hv70518112,2018-08-03T22:06:26.860Z,"5km SW of Volcano, Hawaii",earthquake,0.62,0.27,1.69,16,automatic,hv,hv
2018-08-03T21:51:06.520Z,19.3990002,-155.2688293,1.57,1.88,ml,12,74,0.002746,0.14,hv,hv70518092,2018-08-03T21:56:46.020Z,"4km SW of Volcano, Hawaii",earthquake,0.29,0.48,0.23,4,automatic,hv,hv
2018-08-03T21:47:52.710Z,19.4063339,-155.283493,-0.12,1.97,ml,15,75,0.01128,0.14,hv,hv70518087,2018-08-03T21:53:32.890Z,"5km WSW of Volcano, Hawaii",earthquake,0.21,0.28,0.36,6,automatic,hv,hv
2018-08-03T21:45:26.940Z,19.4106674,-155.2671661,0.74,2.17,ml,20,52,0.007023,0.12,hv,hv70518067,2018-08-03T21:51:08.140Z,"3km SW of Volcano, Hawaii",earthquake,0.19,0.26,0.32,14,automatic,hv,hv
2018-08-03T21:42:28.530Z,19.4183331,-155.2913361,0.33,1.98,ml,13,134,0.00263,0.26,hv,hv70518062,2018-08-03T21:48:08.450Z,"5km WSW of Volcano, Hawaii",earthquake,0.54,0.24,1.9,11,automatic,hv,hv
2018-08-03T21:34:39.250Z,19.4064999,-155.2813263,0.86,2.24,ml,18,57,0.01141,0.17,hv,hv70518052,2018-08-03T21:40:22.670Z,"5km WSW of Volcano, Hawaii",earthquake,0.3,0.47,1.7,14,automatic,hv,hv
2018-08-03T21:34:03.450Z,19.4144993,-155.2818298,0.59,2.2,ml,22,42,0.003805,0.19,hv,hv70518047,2018-08-03T21:39:43.440Z,"4km WSW of Volcano, Hawaii",earthquake,0.24,0.13,0.31,15,automatic,hv,hv
